Channel_intensity,Count_Cells,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05MeasureTexture,FileName_intensity,Frame_intensity,Group_Index,Group_Number,Height_Cells,Height_intensity,ImageNumber,ImageSet_ImageSet,MD5Digest_Cells,MD5Digest_intensity,Metadata_Frame,Metadata_Series,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_05MeasureTexture,ObjectsChannel_Cells,ObjectsFileName_Cells,ObjectsFrame_Cells,ObjectsPathName_Cells,ObjectsSeries_Cells,ObjectsURL_Cells,PathName_intensity,ProcessingStatus,Scaling_intensity,Series_intensity,URL_intensity,Width_Cells,Width_intensity
-1,49.0,0,0,3.33,0,2.06,corrected_intensity0001.tif,0,1,1,512,512,1,eLuRufRssxmtFUZrhWGaUahfK4CStR0AX6MK+Q==,c3dd4fd312980a18033114b4d3081e9f,98a8e88c25e7d79eb050ca18a60a0acb,0,0,0,0,0,0,0,-1,cell_labels0001.tif,0,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/cell_labels0001.tif,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,Done,1,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/corrected_intensity0001.tif,512,512
-1,62.0,0,0,1.82,0,1.43,corrected_intensity0002.tif,0,2,1,512,512,2,eLuRufRssxmtFQZJrWA0WivQrFagVtiCkrUdAGGZCvs=,c3e04270570714067073921242ff91f5,660eb011740c00880798b443189c2268,0,0,0,0,0,0,0,-1,cell_labels0002.tif,0,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/cell_labels0002.tif,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,Done,1,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/corrected_intensity0002.tif,512,512
-1,5.0,0,0,0.98,0,0.27,corrected_intensity0003.tif,0,3,1,512,512,3,eLuRufRssxmtFQZJrUCt0ma0VsCsFagVtqBkbQcAY48K/Q==,b3f75b3a227bd952cfcbf27a323b2924,5472da1bb5e9fe7c0761f59722dca85d,0,0,0,0,0,0,0,-1,cell_labels0003.tif,0,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/cell_labels0003.tif,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,Done,1,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/corrected_intensity0003.tif,512,512
-1,47.0,0,0,1.0,0,1.16,corrected_intensity0004.tif,0,4,1,512,512,4,eLuRufRssxmtFQZJrWAyWivQrFagVtiCkrUdAGWFCv8=,0d718163926d8c6d6d8c757ef0c2e4f1,0de2d61d8c1cb83b7ed0421199c30b62,0,0,0,0,0,0,0,-1,cell_labels0004.tif,0,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/cell_labels0004.tif,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,Done,1,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/corrected_intensity0004.tif,512,512
-1,53.0,0,0,0.75,0,1.14,corrected_intensity0005.tif,0,5,1,512,512,5,eLuRufRssxmtFQZJrUCtImK0VsCsFagVtqBkbQcAZ3sLAQ==,e6dd762c6ba3376a12b85c9fd5f2c6ae,2551cea58c0700e3c2992548885e45bf,0,0,0,0,0,0,0,-1,cell_labels0005.tif,0,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/cell_labels0005.tif,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,Done,1,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/corrected_intensity0005.tif,512,512
-1,58.0,0,0,0.78,0,1.5,corrected_intensity0006.tif,0,6,1,512,512,6,eLuRufRssxmtFQZJrWA2WivQrFagVtiCkrUdAGlxCwM=,d2060fa678ca23657e9168738060bbec,f1a39d23b0cbdcce8a98fe850c902b4e,0,0,0,0,0,0,0,-1,cell_labels0006.tif,0,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/cell_labels0006.tif,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,Done,1,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/corrected_intensity0006.tif,512,512
-1,74.0,0,0,0.86,0,1.73,corrected_intensity0007.tif,0,7,1,512,512,7,eLuRufRssxmtFQZJrUCtGB2tFTBrBWqFLShZ2wEAa2cLBQ==,e712f45b03bc23359bd37644187eed95,ccc93cb80173803010db27efb6e10ee3,0,0,0,0,0,0,0,-1,cell_labels0007.tif,0,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/cell_labels0007.tif,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,Done,1,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/corrected_intensity0007.tif,512,512
-1,90.0,0,0,0.52,0,2.0,corrected_intensity0008.tif,0,8,1,512,512,8,eLuRufRssxmtFQZJrWAxWivQrFagVtiCkrUdAG1dCwc=,8e6a794eacf035d656e7635f6d5de5ab,ebccbbcdd664513b604c04c1b09bf53a,0,0,0,0,0,0,0,-1,cell_labels0008.tif,0,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/cell_labels0008.tif,/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data,Done,1,0,file:/Users/volkerhilsenstein/Dropbox/Volker/Work/GitLab/ComparisonCP_haralick/data/corrected_intensity0008.tif,512,512
