ImageNumber,ObjectNumber,Location_Center_X,Location_Center_Y,Number_Object_Number,Texture_AngularSecondMoment_intensity_3_0,Texture_AngularSecondMoment_intensity_3_135,Texture_AngularSecondMoment_intensity_3_45,Texture_AngularSecondMoment_intensity_3_90,Texture_Contrast_intensity_3_0,Texture_Contrast_intensity_3_135,Texture_Contrast_intensity_3_45,Texture_Contrast_intensity_3_90,Texture_Correlation_intensity_3_0,Texture_Correlation_intensity_3_135,Texture_Correlation_intensity_3_45,Texture_Correlation_intensity_3_90,Texture_DifferenceEntropy_intensity_3_0,Texture_DifferenceEntropy_intensity_3_135,Texture_DifferenceEntropy_intensity_3_45,Texture_DifferenceEntropy_intensity_3_90,Texture_DifferenceVariance_intensity_3_0,Texture_DifferenceVariance_intensity_3_135,Texture_DifferenceVariance_intensity_3_45,Texture_DifferenceVariance_intensity_3_90,Texture_Entropy_intensity_3_0,Texture_Entropy_intensity_3_135,Texture_Entropy_intensity_3_45,Texture_Entropy_intensity_3_90,Texture_InfoMeas1_intensity_3_0,Texture_InfoMeas1_intensity_3_135,Texture_InfoMeas1_intensity_3_45,Texture_InfoMeas1_intensity_3_90,Texture_InfoMeas2_intensity_3_0,Texture_InfoMeas2_intensity_3_135,Texture_InfoMeas2_intensity_3_45,Texture_InfoMeas2_intensity_3_90,Texture_InverseDifferenceMoment_intensity_3_0,Texture_InverseDifferenceMoment_intensity_3_135,Texture_InverseDifferenceMoment_intensity_3_45,Texture_InverseDifferenceMoment_intensity_3_90,Texture_SumAverage_intensity_3_0,Texture_SumAverage_intensity_3_135,Texture_SumAverage_intensity_3_45,Texture_SumAverage_intensity_3_90,Texture_SumEntropy_intensity_3_0,Texture_SumEntropy_intensity_3_135,Texture_SumEntropy_intensity_3_45,Texture_SumEntropy_intensity_3_90,Texture_SumVariance_intensity_3_0,Texture_SumVariance_intensity_3_135,Texture_SumVariance_intensity_3_45,Texture_SumVariance_intensity_3_90,Texture_Variance_intensity_3_0,Texture_Variance_intensity_3_135,Texture_Variance_intensity_3_45,Texture_Variance_intensity_3_90
1,1,68.545762711864413,15.532203389830508,1,0.12389396286207696,0.1429004318072776,0.13648458626284479,0.13235178949017148,4.2784810126582276,3.221105527638191,4.8976744186046508,4.1814159292035402,0.30320095555199189,0.40747246221808675,0.20784955162150728,0.28046627952496989,1.0658344928665664,0.92472450813086671,1.0543117945710598,1.0195366345517893,1.9967241716961313,1.5532436049594707,2.1405300162249867,1.8239682042446548,2.3467620359899763,2.2000888226068929,2.2709700390265573,2.2812016184154125,-0.05620267121510468,-0.097315142210159356,-0.042918272548362467,-0.058735749127100743,0.36168157919594102,0.44982818234860961,0.31871892165246635,0.36503037816979028,0.49408606728040833,0.53498487914686566,0.44794454098421271,0.4726754083599477,6.0084388185653994,5.6030150753768844,5.9860465116279071,5.7123893805309738,1.712712532846252,1.6449469885057066,1.6199644492962539,1.6230825016365431,7.8227135964678034,7.6464230701244915,6.4974797187669013,7.3199349988252802,3.1528423151560467,2.7077599050529026,3.0742239048134126,3.1012804448273155
1,2,261.67771545130034,35.393166751657319,2,0.23666456307683395,0.22343797860804884,0.22734866819946911,0.23289428904603898,0.81200897867564537,1.0348770726129217,1.0648423557406308,0.99496644295302017,0.50540503871457598,0.37765780899123153,0.35748538425206905,0.39372671274078358,0.91392498960237845,0.97879262016957658,0.97742286746596341,0.95748916472300172,0.53078767472706867,0.67720605517945243,0.71236951745034349,0.67651200646617538,1.8619612307124138,1.9108125263299114,1.9039542329315471,1.8885788835271,-0.11123555998396412,-0.088497100508936333,-0.077224828616326902,-0.094161325608494634,0.44500714710569655,0.40295663216618072,0.38034648855258052,0.41262825274161297,0.76051439482812033,0.73962539924804083,0.7445168275346391,0.75511242862407491,3.1498316498316501,3.1858204688393363,3.1659726353361091,3.162751677852349,1.4456273798794308,1.4671081254916032,1.4556128919365436,1.460317831829065,2.4708164699747197,2.2907995126513523,2.2443150712321387,2.2872702806179905,0.82231971794261327,0.83194219289238547,0.85264465041452564,0.8205135904789076
1,3,118.03754940711462,35.641897233201583,3,0.86582371429147698,0.86980771877862739,0.84600344344801115,0.87818523106072865,0.49936628643852976,0.56427015250544654,0.65776591010235874,0.33876500857632935,0.42653866209285052,0.36809563567921599,0.28172419103118057,0.61654109359512832,0.34210783855283272,0.33251333774001185,0.39668170945180314,0.29622682016647461,0.47649084216525306,0.54114495374523564,0.62215971490643018,0.32594905984012429,0.46146365849689375,0.45526895221485025,0.50504785710008637,0.43268863050527662,-0.183595990383359,-0.23029354594341897,-0.095287542526841684,-0.3176100709379166,0.29844163584833661,0.33630624606910614,0.22198378016469217,0.38823105209150144,0.95254971710350811,0.95536762740914993,0.94235050399976195,0.96163239735936756,2.2340515420363327,2.2392156862745098,2.2465509568313307,2.237564322469983,0.39307625675419888,0.38399612690638418,0.43242858864423916,0.36799541291901244,1.2422202981461219,1.2216429578367296,1.1737475611550701,1.4281257998934944,0.43539664614616308,0.44434116033244575,0.45787836781435731,0.44172270211745601
1,4,303.37415426251692,59.251014884979703,4,0.80876388257420107,0.76485350981558597,0.78711771456748325,0.78806808363686376,0.66861955327718781,1.225609756097561,0.86558345642540624,1.0863751355258402,0.49473928870465872,0.10824958407163439,0.35112316363481705,0.16878574152496673,0.44648036591428492,0.57587472424036057,0.51363696233984046,0.52734110528164324,0.62536286457574253,1.1196872908610946,0.79838227561424213,1.0019457207009819,0.66014491104472506,0.7448867071733839,0.70177238173009671,0.69655627717289792,-0.22257560327336606,-0.057823999592612432,-0.12330876087171681,-0.10466083839037724,0.390368230851526,0.20829168360575995,0.29680958308596184,0.27210902606967158,0.93441797591882669,0.90795858848584821,0.92053587276630111,0.91784825251608138,2.3690955693885027,2.3841463414634148,2.3722304283604134,2.3642934586194437,0.53885345632736248,0.61343946200803556,0.57949952769621049,0.56968863076228271,1.9780123273732664,1.5231632956573466,1.8023603132247794,1.5275721697548248,0.66165797016261341,0.68719326293872696,0.66698594241254638,0.65348682632016641
1,5,57.109653548604101,60.169189371005722,5,0.85423484809401029,0.83505129297077019,0.84756419811451533,0.85137703780783902,0.31211794318590436,0.68357221609702323,0.55879059350503923,0.5053763440860215,0.77144549418622954,0.5092152987376044,0.60048594988549597,0.62743608096093795,0.32186789826796458,0.41664871834393352,0.36827419380021353,0.36239411147556411,0.29663868230005297,0.64030332363971632,0.52840355795654503,0.4784285916162434,0.53241947082164953,0.59160751417621449,0.55412646381867869,0.55011482131665101,-0.4309829705667132,-0.26040248738154798,-0.29158163907277029,-0.30901145462574908,0.50483074421895135,0.40681461178428308,0.43067443346940432,0.4355617261013825,0.95528936659719066,0.93664976075767958,0.94598124830784081,0.94727538690347035,2.3718087019057887,2.377802278574054,2.3721537887271373,2.3648745519713263,0.4457745059786995,0.4855196963957969,0.46017159841954669,0.45107520960694603,2.4191117591619613,2.1020283931002846,2.2373880823587329,2.2073683534384201,0.68258140944853496,0.69548333088190306,0.69031568859645642,0.67541013090787638
1,6,152.5291750503018,60.508551307847085,6,0.79452884634720167,0.77277840269966247,0.7792176559120163,0.79452169393538086,0.4579596412556054,0.48256467941507319,0.5299941758881771,0.38997821350762535,0.32620489571725686,0.29352498395347482,0.22827116534006689,0.40838175007178784,0.43783835740238369,0.50355574044509144,0.48932867382261186,0.45017952630650199,0.42717748949305234,0.43972638965686095,0.48796559398308537,0.35960053350800497,0.63601873672580445,0.6730867743772827,0.66106242690901496,0.62288344930409512,-0.18975071335644789,-0.10580729560847399,-0.099135736934892832,-0.17531224545934929,0.35474457851991642,0.2691430384234012,0.26429725082506067,0.33822147902970456,0.93607357479225051,0.9213833885904289,0.92569399417047504,0.93250271831586695,2.2729820627802693,2.2755905511811019,2.2714036109493305,2.2636165577342044,0.52449514132257524,0.55776702565292668,0.54731825045234361,0.5219025129228887,0.90137765438677653,0.88355490996696295,0.84305528089552251,0.92832766125089594,0.34044489885177676,0.34152989734550904,0.35296492066555646,0.33132170200445227
1,7,200.65127020785221,66.407236335642807,7,0.9173247407810271,0.91937737621630067,0.90355652294815503,0.91058453904586267,0.24512298558100082,0.25782688766114181,0.21009918845807035,0.25216637781629114,0.21352711177053901,0.0,0.40355389394421137,0.24562492960495744,0.22969351191471385,0.22878325090315338,0.23063151909181734,0.23338757780485198,0.2380721144196466,0.25033491719490314,0.20365872795823334,0.24480670052774015,0.26425967495193597,0.22878325090315338,0.31966029464239915,0.28850353667878392,-0.10797812824948615,0.0,-0.1985025458472785,-0.11819104253612972,0.2124852789694045,0.0,0.26587483706576787,0.22397108490951526,0.97112973634751798,0.97075611848442522,0.97084914437590408,0.97023442343352628,2.1009329940627652,2.0865561694290973,2.1235347159603246,2.1100519930675912,0.24217629333730856,0.22878325090315338,0.27510939692494152,0.2582294706017938,0.34350209813955129,0.25033491719490319,0.49420716313204283,0.38563552589290812,0.23113275076058912,0.0,0.17973446211462732,0.081504615098113978
1,8,246.01993067590988,78.113951473136922,8,0.28690860056440726,0.28637585591255155,0.26710446817335359,0.28988195327099442,0.56066945606694563,0.59980573093734824,0.68532155130093264,0.55645161290322576,0.35958729498995184,0.32573261973229711,0.23046690489374067,0.36727149383803059,0.81783085434036662,0.81956475182509458,0.87092753955459334,0.79932046837084947,0.38247635893568799,0.42331596721391129,0.45386467195373564,0.38729188345473464,1.6148995849291339,1.6247517330937922,1.6647535570373335,1.6095666823230739,-0.087382667248360066,-0.093008898139849139,-0.046144306484143367,-0.092871068640614479,0.37085299238872405,0.38323411074765079,0.27675639120685186,0.38215283905121139,0.80214016625535212,0.80572558823737295,0.77758851728530332,0.80722403330116244,2.884239888423989,2.9018941233608553,2.903289150711831,2.8828273244781784,1.2683940840760084,1.2839322982048313,1.2739054469104549,1.2700413229294862,1.1902258169305315,1.1793019003977139,1.0947216311684984,1.2021149663880979,0.43692823616144288,0.44363590731978747,0.4387042945565941,0.4365397563812205
1,9,104.17501869857891,84.862378459237092,9,0.82092779140229877,0.80711317996197518,0.81802355493421419,0.83405646060974581,0.39373242265970265,0.60959470636890001,0.4657873042044518,0.36597110754414125,0.49611720921623659,0.24109824603092356,0.41830022921013776,0.53110636585894266,0.39968562465470225,0.45119309287799481,0.41337630033240241,0.36070859826210916,0.3691808440868225,0.56919669886931556,0.43778005381382912,0.34691558734338324,0.58459739498880547,0.61748529610500402,0.59431987571258438,0.55581424672532687,-0.21627443831653687,-0.15900409375744498,-0.22339019133920857,-0.30246277942570304,0.36355661713239751,0.31807404577244369,0.37259404256898032,0.42389288392715746,0.94255900967313522,0.93350067514715018,0.94103762377754896,0.9504187861226856,2.2675773402973074,2.2754342431761785,2.274525968672712,2.2672552166934192,0.48415125770782391,0.50696301448524528,0.48835419987392809,0.46127942577180997,1.169061266115706,0.99692340531210288,1.1356824834558834,1.195027297625274,0.39069842219385215,0.40162952792025075,0.40036744691508397,0.39024960129235381
1,10,176.90185950413223,83.436983471074385,10,0.7966255224723523,0.80357872275567743,0.80475071936975962,0.79697315347483977,0.50293772032902473,0.58641975308641969,0.36695018226002424,0.44483568075117375,0.47623769802689175,0.24892766218427836,0.58014428682988262,0.48454623567695121,0.45361297580592269,0.47491727092698505,0.3996685150138517,0.43521041924823861,0.46669916224915453,0.53974241731443373,0.34199923523132775,0.41173901783155897,0.63756740382206567,0.52652728230550683,0.63679891010817036,0.62562600667988333,-0.20663416800212053,-0.053561401313276032,-0.32439703772182332,-0.18920435531573848,0.41365668199204869,0.22200931103205146,0.4838646194481554,0.39718260198426175,0.93218688686719375,0.92492721077034801,0.941062111357301,0.93215229537101951,2.3313748531139833,2.2481481481481485,2.332928311057108,2.3039906103286385,0.54167583095690186,0.49509611193630371,0.52248171788215203,0.53014733204050446,1.3614010474992442,0.73718792866941019,1.2864855926735754,1.0707352487381252,0.37341290608546512,0.58024691358024683,0.52543151112679365,0.55395754810553477
1,11,451.02424475659035,95.990956320954396,11,0.82684192345983198,0.8246783307908,0.81305055169266305,0.83318421893929062,0.25992706645056729,0.27977782349310842,0.40352331606217617,0.24305275875956506,0.53800175303776088,0.5098163509326421,0.2974294781768399,0.56523579338494667,0.36442120258406241,0.36811628827016241,0.41510814058137213,0.34616800126846431,0.24420060567812574,0.26329931359432635,0.37812189320518674,0.2295526211342242,0.53883995707752086,0.54656058879872083,0.57435328731268809,0.52518512580483956,-0.22380760639659894,-0.21792252183206667,-0.13195819093738478,-0.2560738927782259,0.35654042384357915,0.35413194535002374,0.27995961858877944,0.37871541106312212,0.94956483715540818,0.94931055559297139,0.94106372721160891,0.95313069314040622,2.2185980551053488,2.2217650689158606,2.2227979274611398,2.2168747482883604,0.44992040077811074,0.45448526646970155,0.47414570603617107,0.44022400345537377,0.86530241056347834,0.86174393246424641,0.74517973636876156,0.87503542007519852,0.28122820563504591,0.28522029896669482,0.286772799269779,0.27928540738317376
1,12,207.04368471035139,104.40930674264007,12,0.085690916255116378,0.085900992191053141,0.078849169866421515,0.085111588972383911,1.859592711682744,2.0783200908059021,2.3292682926829271,1.7787418655097613,0.2774540777664552,0.19297580853364679,0.16227553698544203,0.31421264527330506,1.2334522518229958,1.2845141535716307,1.3232275880218247,1.2254544699753176,0.955768539292283,1.109849631713008,1.1941693993638183,0.90059805854480257,2.7007026608836036,2.7090613647003221,2.7974238526643989,2.7077693218949759,-0.047995847254255222,-0.033913853852515406,-0.025767943487917444,-0.052533572701579573,0.35812766038556493,0.30370586907535319,0.26635268488272801,0.37195501074020432,0.60707708770882596,0.60607696874639516,0.57856416529300325,0.61005290485959107,4.6162915326902469,4.6004540295119174,4.7505543237250558,4.6268980477223423,1.9242826836251319,1.8989316445596143,1.9175693738241635,1.9312994503452927,3.1946756363377369,2.9754367972624229,3.2249165441664496,3.3814023084777505,1.4357952828812313,1.0612282760922027,1.4257710139084865,1.1575844269507487
1,13,369.69728053435114,100.00596374045801,13,0.85685222481930756,0.84363835819218735,0.8615357578122933,0.88138387670084883,0.30192502532928067,0.38071979434447301,0.2548663379185051,0.19466800804828974,0.37310543542115399,0.22038565354575518,0.48311553120859124,0.59303658145988924,0.33602284530292897,0.37318043908412069,0.31187485233819495,0.24036032186313147,0.28701975735216378,0.35962391208094047,0.24320928834916777,0.18835143658733083,0.46100266776132665,0.48375693749165261,0.4524552869301034,0.4054160803366616,-0.15810514883553278,-0.086461937296539657,-0.22751993491644382,-0.37090363718492259,0.27584879599100881,0.20701812374451628,0.33115582816846117,0.41057034713593293,0.95463103257846682,0.94784123566854539,0.9588654700198036,0.9703871646166593,2.1808510638297878,2.1832904884318767,2.1853101479366726,2.179577464788732,0.38604638484838455,0.40827731921571647,0.38012175383186503,0.34377243573708843,0.66131518247860477,0.59596757885554552,0.73129731491648464,0.76201752770141984,0.24081005195197147,0.24406685126320865,0.24654091320874746,0.23917138393742737
1,14,252.67694204685574,114.68125770653513,14,0.1570198745881603,0.15425548510554213,0.14620748270907816,0.15510335914319121,1.3938144329896907,1.429978888106967,1.7167630057803467,1.4894486044928523,0.29398890937487054,0.28281280674519982,0.1386125369459561,0.24565767988602294,1.1590521160035225,1.174680077209076,1.2203217212976707,1.1851093152138417,0.79278988202784573,0.79537212249553169,0.97994420127635395,0.8398279672338842,2.3005065725648857,2.3094100323326634,2.3370953603085449,2.309598301586369,-0.050634432184185001,-0.05148956625424439,-0.029999924749634123,-0.038478984239566083,0.33631927921026789,0.3392792006194098,0.26262185852963249,0.29491085793689248,0.67132129470516377,0.66331967154917026,0.64834976294003843,0.66212153117050399,3.5312714776632297,3.5453905700211124,3.550578034682081,3.5221238938053099,1.65540885373368,1.6570192551768748,1.6526975373597104,1.6496921607267465,2.5541767338600159,2.5575807939715962,2.2691181629857327,2.4591769730778266,0.98339698397515385,0.99347527115386425,0.97966019579671926,0.9893172304782154
